"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"C1222","5","10","41","0","2022","3","",3815,46297,46890,47838,520114924,65968719,843772,851,"",0.99,0.86,0.87,0.88,0.78,1.02,1.00,0.90,"",298,8.5,1759,3.9,2325,5.2,2859,6.4,70502493,15.7,4381989,7.1,-139094,-14.2,77,9.9
"C1226","0","10","40","0","2022","3","",13531,227432,229103,229684,3249394873,289066180,3140772,1093,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",860,6.8,2391,1.1,3930,1.7,4800,2.1,226626092,7.5,-10142181,-3.4,-305629,-8.9,60,5.8
"C1226","1","10","41","0","2022","3","",106,9548,9485,9487,190814236,0,0,1544,"",1.49,2.18,2.18,2.18,2.26,0.00,0.00,1.04,"",-1,-0.9,-31,-0.3,-130,-1.4,-118,-1.2,2025364,1.1,0,0.0,0,0.0,31,2.0
"C1226","2","10","41","0","2022","3","",143,9599,9895,10130,173576672,102792,992,1352,"",1.72,1.41,1.45,1.45,1.62,0.04,0.44,1.12,"",9,6.7,-366,-3.7,-217,-2.1,-198,-1.9,2025517,1.2,29300,39.9,265,36.5,50,3.8
"C1226","3","10","41","0","2022","3","",282,19825,20669,21140,262715908,461966,1803,984,"",1.41,1.07,1.05,0.99,1.04,0.10,0.10,1.01,"",0,0.0,30,0.2,130,0.6,261,1.3,14910153,6.0,24788,5.7,931,106.8,50,5.4
"C1226","5","10","41","0","2022","3","",13000,188460,189054,188927,2622288057,288501422,3137977,1068,"",0.99,0.95,0.95,0.96,0.93,1.02,1.01,0.98,"",852,7.0,2758,1.5,4147,2.2,4855,2.6,207665058,8.6,-10196269,-3.4,-306825,-8.9,63,6.3
"C1230","0","10","80","0","2022","3","",4032,61450,61220,60753,858376017,70001793,1496614,1080,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.0,723,1.2,888,1.5,1167,2.0,86431223,11.2,-1531781,-2.1,17515,1.2,94,9.5
"C1238","0","10","80","0","2022","3","",887,15882,15970,16269,227482073,81569269,497146,1091,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",15,1.7,239,1.5,214,1.4,244,1.5,12599960,5.9,5807636,7.7,26949,5.7,45,4.3
"C1242","0","10","40","0","2022","3","",75698,1204110,1208819,1211364,24822208742,1490427372,28081848,1581,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3148,4.3,90094,8.1,91072,8.1,91242,8.1,3669813392,17.3,99317716,7.1,878804,3.2,125,8.6
"C1242","1","10","41","0","2022","3","",145,13935,13735,13670,263723713,0,0,1472,"",0.37,0.60,0.60,0.59,0.41,0.00,0.00,0.69,"",1,0.7,-622,-4.3,-684,-4.7,-559,-3.9,13460521,5.4,0,0.0,0,0.0,135,10.1
"C1242","2","10","41","0","2022","3","N",183,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1242","3","10","41","0","2022","3","N",443,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1242","5","10","41","0","2022","3","",74927,1037997,1040983,1039587,21874109274,1481043435,28072468,1619,"",1.02,0.99,1.00,1.00,1.02,1.02,1.01,1.02,"",3144,4.4,90322,9.5,90766,9.6,88789,9.3,3430062506,18.6,96579494,7.0,1055458,3.9,125,8.4
"C1246","0","10","80","0","2022","3","",762,8712,8574,8606,93444207,9161926,113184,833,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",49,6.9,388,4.7,385,4.7,387,4.7,10784355,13.0,-1922466,-17.3,-20973,-15.6,62,8.0
"C1254","0","10","40","0","2022","3","",24680,342020,352286,354378,4845865174,467239323,20544255,1066,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1572,6.8,13095,4.0,15553,4.6,16321,4.8,469427987,10.7,-2855690,-0.6,-2105778,-9.3,60,6.0
"C1254","1","10","41","0","2022","3","",93,10994,10947,10946,278355670,0,0,1953,"",0.72,1.67,1.63,1.63,2.22,0.00,0.00,1.35,"",-6,-6.1,-298,-2.6,-337,-3.0,-297,-2.6,34366430,14.1,0,0.0,0,0.0,288,17.3
"C1254","2","10","41","0","2022","3","",389,9960,9741,9774,174155914,0,0,1364,"",2.56,0.98,0.93,0.91,1.09,0.00,0.00,1.16,"",0,0.0,-44,-0.4,-135,-1.4,-86,-0.9,158148,0.1,0,0.0,0,0.0,14,1.0
"C1254","3","10","41","0","2022","3","",559,39368,43183,45816,675358135,1006779,33917,1214,"",1.53,1.41,1.42,1.39,1.79,0.13,0.30,1.27,"",11,2.0,1748,4.6,1687,4.1,2712,6.3,55914201,9.0,-5918,-0.6,-4408,-11.5,44,3.8
"C1254","5","10","41","0","2022","3","",23639,281698,288415,287842,3717995455,466232544,20510338,1000,"",0.98,0.95,0.95,0.95,0.89,1.02,1.00,0.94,"",1567,7.1,11689,4.3,14338,5.2,13992,5.1,378989208,11.4,-2849772,-0.6,-2101370,-9.3,58,6.2
"C1258","0","10","40","0","2022","3","",75379,1310505,1303431,1308592,23578826416,1217844610,28464126,1387,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2998,4.1,24564,1.9,20675,1.6,21121,1.6,2012039220,9.3,14528309,1.2,-17565976,-38.2,96,7.4
"C1258","1","10","41","0","2022","3","",408,50911,51077,51436,1364862572,0,0,2053,"",1.03,2.02,2.06,2.07,2.23,0.00,0.00,1.09,"",52,14.6,285,0.6,332,0.7,455,0.9,69974119,5.4,0,0.0,0,0.0,92,4.7
"C1258","2","10","41","0","2022","3","",270,60203,61379,62441,1229961608,24603,566,1542,"",0.58,1.54,1.58,1.57,1.58,0.00,0.03,1.01,"",0,0.0,377,0.6,663,1.1,950,1.5,122644800,11.1,12218,98.7,281,98.6,138,9.8
"C1258","3","10","41","0","2022","3","",891,96463,90264,105901,1644935480,96941,1504,1297,"",0.80,0.90,0.80,0.87,0.90,0.00,0.01,1.05,"",24,2.8,4428,4.8,1835,2.1,2851,2.8,174350381,11.9,-23377,-19.4,-2792,-65.0,100,8.4
"C1258","5","10","41","0","2022","3","",73810,1102928,1100711,1088814,19339066756,1217723066,28462056,1355,"",1.01,0.97,0.98,0.97,0.95,1.03,1.01,0.98,"",2922,4.1,19474,1.8,17845,1.6,16865,1.6,1645069920,9.3,14539468,1.2,-17563465,-38.2,94,7.5
"C1262","0","10","40","0","2022","3","",4851,70470,70439,71387,924626977,87260328,2012107,1005,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-27,-0.6,1406,2.0,1811,2.6,1613,2.3,54184316,6.2,1576810,1.8,141312,7.6,37,3.8
"C1262","1","10","41","0","2022","3","",75,1106,1106,1088,20123741,0,0,1407,"",2.95,0.82,0.82,0.80,0.84,0.00,0.00,1.03,"",-2,-2.6,26,2.4,30,2.8,14,1.3,3016465,17.6,0,0.0,0,0.0,185,15.1
"C1262","2","10","41","0","2022","3","",21,4810,4774,4750,73656450,312427,14596,1186,"",0.70,2.29,2.27,2.19,2.41,0.41,10.02,1.07,"",0,0.0,21,0.4,36,0.8,44,0.9,7001872,10.5,22792,7.9,1379,10.4,105,9.7
"C1262","3","10","41","0","2022","3","",278,5713,5744,6676,72787114,139869,2908,926,"",3.88,0.99,0.95,1.00,1.01,0.10,0.26,1.03,"",3,1.1,29,0.5,299,5.5,226,3.5,6033734,9.0,-18815,-11.9,-238,-7.6,50,5.7
"C1262","5","10","41","0","2022","3","",4477,58841,58815,58873,758059672,86808032,1994603,991,"",0.95,0.96,0.97,0.96,0.95,1.02,1.00,0.99,"",-28,-0.6,1330,2.3,1446,2.5,1329,2.3,38132245,5.3,1572833,1.8,140171,7.6,27,2.8
"C1266","0","10","80","0","2022","3","",2113,36257,35933,34989,441381164,66372661,826505,950,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",46,2.2,-182,-0.5,202,0.6,415,1.2,46035510,11.6,-7036,0.0,-11838,-1.4,95,11.1
"C1268","0","10","80","0","2022","3","",1376,16690,17753,17773,232522413,23567488,405805,1028,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",88,6.8,1033,6.6,1190,7.2,1136,6.8,30052825,14.8,2561293,12.2,17194,4.4,72,7.5
"C1270","0","10","40","0","2022","3","",10158,110170,109237,99463,1583403553,338684015,10491549,1146,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",316,3.2,3780,3.6,4169,4.0,3275,3.4,150879394,10.5,25675073,8.2,-3173968,-23.2,71,6.6
"C1270","1","10","41","0","2022","3","",81,1636,1625,1533,32356854,0,0,1558,"",1.52,0.77,0.78,0.81,0.79,0.00,0.00,1.00,"",-5,-5.8,-18,-1.1,-22,-1.3,-70,-4.4,2548463,8.5,0,0.0,0,0.0,155,11.0
"C1270","2","10","41","0","2022","3","",84,2412,2404,2554,50908549,50908549,84897,1594,"",1.34,0.73,0.74,0.85,0.97,17.18,11.18,1.26,"",0,0.0,-60,-2.4,-101,-4.0,166,7.0,8354543,19.6,8354543,19.6,-339581,-80.0,261,19.6
"C1270","3","10","41","0","2022","3","",206,10120,10046,10498,175363373,14886501,29770,1320,"",1.37,1.12,1.07,1.13,1.42,2.62,0.52,1.29,"",-2,-1.0,-49,-0.5,35,0.3,294,2.9,8701035,5.2,704825,5.0,-49848,-62.6,54,4.3
"C1270","5","10","41","0","2022","3","",9787,96002,95162,84878,1324774777,272888965,10376882,1108,"",0.99,1.00,1.01,1.00,0.97,0.83,1.00,0.97,"",323,3.4,3907,4.2,4257,4.7,2885,3.5,131275353,11.0,16615705,6.5,-2784539,-21.2,69,6.6
"C1274","0","10","80","0","2022","3","",3023,32828,32777,32323,490133580,45127649,977338,1155,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",218,7.8,1015,3.2,868,2.7,669,2.1,20852116,4.4,3333478,8.0,256519,35.6,20,1.8
"C1278","0","10","80","0","2022","3","",1390,18465,18481,18737,248645145,66277892,618786,1030,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",92,7.1,-153,-0.8,-94,-0.5,-67,-0.4,6817598,2.8,3874405,6.2,-112405,-15.4,33,3.3
"C1282","0","10","80","0","2022","3","",574,6273,6418,6436,68731773,6114594,113187,829,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",20,3.6,-39,-0.6,42,0.7,-114,-1.7,2704908,4.1,4131,0.1,10761,10.5,37,4.7
"C1286","0","10","80","0","2022","3","",1480,22728,22995,23316,296658345,36128447,1414296,992,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",33,2.3,614,2.8,677,3.0,374,1.6,27803058,10.3,5761894,19.0,96744,7.3,71,7.7
"C1290","0","10","80","0","2022","3","",928,16161,16509,16936,198021169,20049813,244930,921,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.3,362,2.3,615,3.9,584,3.6,20201897,11.4,1560740,8.4,-65970,-21.2,67,7.8
"C1294","0","10","40","0","2022","3","",28394,383530,388159,390355,5922617832,402096709,6317639,1176,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1630,6.1,17279,4.7,15981,4.3,17298,4.6,682386164,13.0,37284128,10.2,790606,14.3,88,8.1
"C1294","1","10","41","0","2022","3","",135,2862,2853,2879,55886304,0,0,1501,"",0.91,0.39,0.39,0.39,0.36,0.00,0.00,0.94,"",-11,-7.5,74,2.7,23,0.8,18,0.6,5952078,11.9,0,0.0,0,0.0,142,10.4
"C1294","2","10","41","0","2022","3","N",282,0,0,0,0,0,0,0,"N",1.61,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1294","3","10","41","0","2022","3","N",438,0,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,0,"N",1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1294","5","10","41","0","2022","3","",27539,321915,322403,323179,5032180035,400759876,6303201,1200,"",1.00,0.97,0.96,0.97,0.98,1.02,1.00,1.02,"",1640,6.3,16562,5.4,15956,5.2,16816,5.5,636266753,14.5,37310527,10.3,791976,14.4,95,8.6
"C1298","0","10","40","0","2022","3","",2645,52697,52902,52912,800895262,55854343,1526905,1166,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",146,5.8,1896,3.7,1402,2.7,1329,2.6,72078782,9.9,5788743,11.6,210045,16.0,73,6.7
"C1298","1","10","41","0","2022","3","",21,2918,2903,2927,68262574,0,0,1801,"",1.52,2.88,2.88,2.91,3.29,0.00,0.00,1.14,"",0,0.0,57,2.0,36,1.3,73,2.6,13409938,24.4,0,0.0,0,0.0,326,22.1
"C1298","2","10","41","0","2022","3","",11,465,464,464,8939600,0,0,1481,"",0.68,0.30,0.29,0.29,0.34,0.00,0.00,1.15,"",0,0.0,-1,-0.2,-1,-0.2,1,0.2,646454,7.8,0,0.0,0,0.0,108,7.9
"C1298","3","10","41","0","2022","3","",91,6620,6681,7068,92928858,46315,222,1053,"",2.33,1.54,1.47,1.43,1.49,0.05,0.03,1.01,"",0,0.0,378,6.1,243,3.8,190,2.8,3195532,3.6,765,1.7,-542,-70.9,-6,-0.6
"C1298","5","10","41","0","2022","3","",2522,42694,42854,42453,630764230,55808028,1526683,1137,"",0.98,0.93,0.94,0.94,0.91,1.03,1.01,0.98,"",146,6.1,1462,3.5,1124,2.7,1065,2.6,54826858,9.5,5787978,11.6,210587,16.0,68,6.4
"C1302","0","10","40","0","2022","3","",2224,34141,34212,34363,459757062,37135420,1113269,1033,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",99,4.7,118,0.3,236,0.7,487,1.4,36360217,8.6,-928037,-2.4,-12331,-1.1,74,7.7
"C1302","1","10","41","0","2022","3","",19,248,252,254,4447024,0,0,1361,"",1.63,0.38,0.39,0.39,0.37,0.00,0.00,0.97,"",-1,-5.0,2,0.8,8,3.3,6,2.4,590409,15.3,0,0.0,0,0.0,155,12.9
"C1302","2","10","41","0","2022","3","",13,414,411,404,8034894,0,0,1509,"",0.95,0.41,0.40,0.39,0.53,0.00,0.00,1.32,"",0,0.0,15,3.8,15,3.8,14,3.6,799820,11.1,0,0.0,0,0.0,100,7.1
"C1302","3","10","41","0","2022","3","",76,3906,3985,4394,57273990,149072,1080,1076,"",2.31,1.40,1.35,1.37,1.60,0.24,0.18,1.16,"",0,0.0,-54,-1.4,-113,-2.8,11,0.3,5840445,11.4,4631,3.2,72,7.1,122,12.8
"C1302","5","10","41","0","2022","3","",2116,29573,29564,29311,390001154,36986348,1112189,1018,"",0.98,1.00,1.00,0.99,0.98,1.02,1.01,0.99,"",100,5.0,155,0.5,326,1.1,456,1.6,29129543,8.1,-932668,-2.5,-12403,-1.1,66,6.9
"C1306","0","10","80","0","2022","3","",839,11195,11080,11318,177333895,12156968,336812,1218,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-17,-2.0,874,8.5,756,7.3,948,9.1,30382898,20.7,1111121,10.1,63202,23.1,125,11.4
"C1310","0","10","80","0","2022","3","",804,8403,8365,8385,96655170,9089343,194857,887,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,0.6,-158,-1.8,-233,-2.7,-227,-2.6,5671676,6.2,-124691,-1.4,12341,6.8,72,8.8
"C1314","0","10","40","0","2022","3","",8488,151473,152540,154606,2372032145,183698864,5336400,1194,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-21,-0.2,5301,3.6,6092,4.2,7513,5.1,273101899,13.0,14339331,8.5,1148938,27.4,92,8.3
"C1314","1","10","41","0","2022","3","",65,1913,1894,1905,40086308,0,0,1620,"",1.46,0.66,0.65,0.65,0.65,0.00,0.00,1.00,"",-3,-4.4,-31,-1.6,-95,-4.8,-79,-4.0,3183359,8.6,0,0.0,0,0.0,181,12.6
"C1314","2","10","41","0","2022","3","",61,4313,4344,4276,63353586,0,0,1130,"",1.17,0.95,0.96,0.91,0.81,0.00,0.00,0.86,"",-1,-1.6,-33,-0.8,-38,-0.9,-10,-0.2,3888754,6.5,0,0.0,0,0.0,76,7.2
"C1314","3","10","41","0","2022","3","",232,16544,16581,17475,229043468,924687,922,1045,"",1.85,1.34,1.26,1.21,1.24,0.30,0.03,0.98,"",0,0.0,-219,-1.3,-148,-0.9,117,0.7,9420662,4.3,-104315,-10.1,-27876,-96.8,48,4.8
"C1314","5","10","41","0","2022","3","",8130,128703,129721,130950,2039548783,182774177,5335478,1209,"",0.98,0.98,0.98,0.99,1.00,1.02,1.01,1.01,"",-17,-0.2,5584,4.5,6373,5.2,7485,6.1,256609124,14.4,14443646,8.6,1176814,28.3,97,8.7
"C1318","0","10","80","0","2022","3","",1953,35951,36178,36127,509590355,60155983,1367639,1086,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,0.6,-55,-0.2,129,0.4,287,0.8,50110880,10.9,886488,1.5,-27206,-2.0,103,10.5
"C1322","0","10","40","0","2022","3","",3331,39548,39802,40958,493399603,52330772,1203863,946,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",87,2.7,156,0.4,342,0.9,483,1.2,45294790,10.1,-5688274,-9.8,-349797,-22.5,79,9.1
"C1322","1","10","41","0","2022","3","",95,2029,2043,2053,38158727,0,0,1438,"",5.44,2.67,2.70,2.64,2.98,0.00,0.00,1.12,"",-6,-5.9,-30,-1.5,-4,-0.2,13,0.6,-3877202,-9.2,0,0.0,0,0.0,-140,-8.9
"C1322","2","10","41","0","2022","3","",58,1958,1949,1992,23164661,0,0,906,"",2.83,1.66,1.64,1.60,1.42,0.00,0.00,0.87,"",-2,-3.3,-81,-4.0,-58,-2.9,-32,-1.6,-1150586,-4.7,0,0.0,0,0.0,-18,-1.9
"C1322","3","10","41","0","2022","3","",99,2551,2752,3972,29908765,495167,8201,744,"",2.01,0.79,0.80,1.04,0.78,0.56,1.24,0.88,"",-1,-1.0,-9,-0.4,79,3.0,-115,-2.8,670253,2.3,-78340,-13.7,-1406,-14.6,20,2.8
"C1322","5","10","41","0","2022","3","",3079,33010,33058,32941,402167450,51835605,1195662,937,"",0.95,0.96,0.96,0.94,0.94,1.02,1.00,0.99,"",96,3.2,276,0.8,325,1.0,617,1.9,49652325,14.1,-5609934,-9.8,-348391,-22.6,105,12.6
"C1326","0","10","80","0","2022","3","",894,13120,13352,13257,157495936,14590231,212405,915,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,0.6,-274,-2.0,-178,-1.3,-292,-2.2,12147276,8.4,-346125,-2.3,-29199,-12.1,86,10.4
"C1330","0","10","80","0","2022","3","",565,8063,8119,8235,90208469,8032819,183214,853,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.4,229,2.9,260,3.3,283,3.6,12387549,15.9,511645,6.8,27046,17.3,93,12.2
"C1334","0","10","80","0","2022","3","",999,19123,19141,18927,277592392,19807236,371552,1120,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",24,2.5,627,3.4,701,3.8,793,4.4,57246042,26.0,1574776,8.6,-22820,-5.8,197,21.3
"C1338","0","10","40","0","2022","3","",7315,93619,93910,93198,1405420849,745809098,10849547,1155,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-776,-9.6,3385,3.8,4327,4.8,4194,4.7,181744307,14.9,114895523,18.2,3281070,43.4,105,10.0
"C1338","1","10","41","0","2022","3","",45,1488,1476,1456,38142546,0,0,1991,"",1.17,0.83,0.83,0.82,1.05,0.00,0.00,1.27,"",2,4.7,-18,-1.2,-18,-1.2,-30,-2.0,2404649,6.7,0,0.0,0,0.0,153,8.3
"C1338","2","10","41","0","2022","3","",43,2271,2074,2951,50771065,0,0,1606,"",0.96,0.81,0.74,1.04,1.09,0.00,0.00,1.26,"",10,30.3,-50,-2.2,-220,-9.6,-146,-4.7,3469186,7.3,0,0.0,0,0.0,191,13.5
"C1338","3","10","41","0","2022","3","",91,10397,9869,9964,168872417,7583863,39724,1289,"",0.84,1.36,1.22,1.15,1.54,0.61,0.67,1.25,"",0,0.0,460,4.6,548,5.9,508,5.4,17149667,11.3,929659,14.0,1360,3.5,70,5.7
"C1338","5","10","41","0","2022","3","",7136,79463,80491,78827,1147634821,738225235,10809823,1109,"",1.00,0.98,0.99,0.99,0.95,1.02,1.00,0.96,"",-788,-9.9,2993,3.9,4017,5.3,3862,5.2,158720805,16.1,113965864,18.3,3279710,43.6,108,10.8
"C1342","0","10","80","0","2022","3","",1308,20634,20682,20466,265951023,86857194,1598812,993,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",45,3.6,826,4.2,709,3.5,619,3.1,21645592,8.9,11296695,15.0,242807,17.9,48,5.1
"C1346","0","10","40","0","2022","3","",11239,86103,86590,87324,1340951026,647048458,12695522,1190,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",705,6.7,-1606,-1.8,-402,-0.5,-114,-0.1,109528465,8.9,58204156,9.9,-1089763,-7.9,106,9.8
"C1346","1","10","41","0","2022","3","",33,1010,1005,1002,23098841,0,0,1767,"",0.56,0.61,0.61,0.60,0.66,0.00,0.00,1.09,"",-1,-2.9,-50,-4.7,-26,-2.5,-14,-1.4,723290,3.2,0,0.0,0,0.0,105,6.3
"C1346","2","10","41","0","2022","3","",38,901,906,890,16765053,0,0,1435,"",0.55,0.35,0.35,0.34,0.38,0.00,0.00,1.09,"",0,0.0,-18,-2.0,-28,-3.0,-53,-5.6,610736,3.8,0,0.0,0,0.0,102,7.7
"C1346","3","10","41","0","2022","3","",165,4823,5305,7579,97909929,2209745,44324,1276,"",0.99,0.68,0.71,0.93,0.94,0.20,0.64,1.20,"",1,0.6,-860,-15.1,286,5.7,142,1.9,7857602,8.7,460386,26.3,1667,3.9,130,11.3
"C1346","5","10","41","0","2022","3","",11003,79369,79374,77853,1203177203,644838713,12651198,1174,"",1.01,1.06,1.06,1.04,1.04,1.02,1.00,0.99,"",705,6.8,-678,-0.8,-634,-0.8,-189,-0.2,100336837,9.1,57743770,9.8,-1091430,-7.9,105,9.8
"C1350","0","10","80","0","2022","3","",340,6124,6116,6075,72222419,8287929,62973,910,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.3,-179,-2.8,-241,-3.8,-337,-5.3,1810575,2.6,-1208682,-12.7,-94323,-60.0,58,6.8
"C1354","0","10","80","0","2022","3","",1838,16389,16279,16269,220569777,29274887,638093,1040,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",141,8.3,430,2.7,351,2.2,259,1.6,18921673,9.4,1646173,6.0,191800,43.0,68,7.0
"C1362","0","10","80","0","2022","3","",1195,12902,12911,13155,160037736,21829660,339871,948,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",18,1.5,238,1.9,249,2.0,420,3.3,16109658,11.2,1333751,6.5,-12538,-3.6,75,8.6
"C1366","0","10","80","0","2022","3","",708,12203,12389,13316,143839368,15706803,424642,876,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",36,5.4,-140,-1.1,-27,-0.2,-45,-0.3,-2346011,-1.6,394295,2.6,-17280,-3.9,-9,-1.0
"C1370","0","10","80","0","2022","3","",1081,12983,12925,13098,196181375,13050805,248267,1161,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.3,49,0.4,-4,0.0,8,0.1,21429382,12.3,-1597507,-10.9,-17162,-6.5,126,12.2
"C1372","0","10","80","0","2022","3","",1475,16640,17161,17517,197642689,13904019,173968,889,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",72,5.1,-270,-1.6,-195,-1.1,-149,-0.8,21802602,12.4,427805,3.2,-12619,-6.8,108,13.8
"C1374","0","10","40","0","2022","3","",7985,88867,89151,89408,1260738446,523392078,6257727,1088,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",645,8.8,2941,3.4,3397,4.0,3129,3.6,137437558,12.2,59270078,12.8,980546,18.6,83,8.3
"C1374","1","10","41","0","2022","3","",71,1915,1892,1883,41716777,0,0,1692,"",1.70,1.12,1.12,1.11,1.28,0.00,0.00,1.14,"",-5,-6.6,6,0.3,-13,-0.7,-23,-1.2,5448174,15.0,0,0.0,0,0.0,229,15.7
"C1374","2","10","41","0","2022","3","",25,1420,1417,1514,17848230,17836039,60203,947,"",0.51,0.54,0.53,0.56,0.43,3.90,13.29,0.79,"N",2,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1374","3","10","41","0","2022","3","",58,5083,5255,6357,63952716,32788507,91099,884,"",0.49,0.70,0.68,0.76,0.65,3.73,2.65,0.91,"N",2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1374","5","10","41","0","2022","3","",7831,80449,80587,79654,1137220723,472767532,6106425,1090,"",1.01,1.04,1.04,1.04,1.05,0.93,0.98,1.00,"",646,9.0,2818,3.6,3151,4.1,3218,4.2,128155152,12.7,63258935,15.4,1001239,19.6,84,8.3
"C1378","0","10","40","0","2022","3","",5200,89116,89817,93254,1328834975,104106951,3350416,1127,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",101,2.0,1242,1.4,1421,1.6,1743,1.9,23393630,1.8,4436636,4.5,-498439,-13.0,2,0.2
"C1378","1","10","41","0","2022","3","",55,632,642,629,11474251,0,0,1391,"",2.02,0.37,0.38,0.36,0.33,0.00,0.00,0.91,"",-2,-3.5,-8,-1.2,22,3.5,6,1.0,1135223,11.0,0,0.0,0,0.0,124,9.8
"C1378","2","10","41","0","2022","3","",83,5895,5736,5864,135759659,0,0,1791,"",2.59,2.22,2.14,2.07,3.09,0.00,0.00,1.44,"",2,2.5,55,0.9,92,1.6,3,0.1,4291504,3.3,0,0.0,0,0.0,42,2.4
"C1378","3","10","41","0","2022","3","",137,8154,8876,12364,119121697,90558,2042,935,"",1.78,1.12,1.15,1.42,1.15,0.05,0.11,0.93,"",-14,-9.3,-191,-2.3,-157,-1.7,-70,-0.6,6892874,6.1,-18683,-17.1,-968,-32.2,66,7.6
"C1378","5","10","41","0","2022","3","",4925,74435,74563,74397,1062479368,104016393,3348374,1098,"",0.97,0.96,0.96,0.93,0.93,1.03,1.01,0.97,"",115,2.4,1386,1.9,1464,2.0,1804,2.5,11074029,1.1,4455319,4.5,-497471,-12.9,-11,-1.0
"C1382","0","10","40","0","2022","3","",33885,501200,501103,501075,7931247654,510599214,6657520,1217,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1701,5.3,9350,1.9,10222,2.1,12035,2.5,831519436,11.7,29339332,6.1,-1037946,-13.5,104,9.3
